date,temperature,phase voltage,line voltage,harmonic voltage,current,reactive power,frequency,power factor,label
2021-01-11 17:00:00,41.0625,134.6666672,233.3333328,2.7701822,108.0083336,21500.0,59.9625252,0.8702256,0
2021-01-11 17:10:00,41.0,134.5000016,232.94166720000004,2.7701822,108.6833336,21378.6,59.9391214,0.8717558999999999,0
2021-01-11 17:20:00,41.3125,134.50833440000002,233.0499984,2.7766926,109.2583344,21682.4,59.937245,0.8698069,0
2021-01-11 17:30:00,41.375,134.525,233.0333344,2.7864582,108.125,21314.8,59.94005980000001,0.8717006999999999,0
2021-01-11 17:40:00,41.4375,134.2916656,232.6583312,2.7701822,108.0750008,20649.6,59.9316327,0.8792236000000001,0
2021-01-11 17:50:00,41.625,134.1666656,232.4,2.8255206,105.116668,19974.8,59.9541,0.8815778,0
2021-01-11 18:00:00,41.8125,134.89999840000002,233.7416656,2.7766926,107.5416656,20732.6,59.950351,0.8780252000000001,0
2021-01-11 18:10:00,41.8125,135.31666720000004,234.4416656,2.7636718,107.675,20672.8,59.943798,0.8799474,0
2021-01-11 18:20:00,41.875,135.4999984,234.77499999999995,2.6888022000000005,108.625,21188.2,59.9428613,0.8764236999999999,0
2021-01-11 18:30:00,41.875,135.6416672,234.98333280000003,2.6399742,104.8166656,21123.0,59.93911589999999,0.8687585,0
2021-01-11 18:40:00,42.25,135.6416688,234.94166880000003,2.5976566,104.7333328,21231.8,59.94379849999999,0.8650447,0
2021-01-11 18:50:00,42.4375,135.96666399999998,235.533336,2.6106774,100.3250008,21196.6,59.95503080000001,0.8555064,0
2021-01-11 19:00:00,42.3125,135.43333600000005,234.6583312,2.5520838,107.5749992,21235.8,59.94379669999999,0.8720909000000001,0
2021-01-11 19:10:00,42.6875,134.491664,232.97500000000005,2.5585942,105.675,20174.6,59.9466053,0.8782870999999999,0
2021-01-11 19:20:00,42.5625,134.8166672,233.5666688,2.5000004,106.7166664,20593.2,59.9456719,0.8774123999999999,0
2021-01-11 19:30:00,42.75,134.9000032,233.6583328,2.5553388,108.3249984,20544.0,59.93631119999999,0.8823887000000001,0
2021-01-11 19:40:00,42.6875,135.02500000000003,233.9333328,2.5423181,106.1083328,21327.4,59.9456679,0.8668321999999999,0
2021-01-11 19:50:00,42.75,135.2583328,234.316664,2.4902343,105.0166672,21258.2,59.9391176,0.8656859000000001,0
2021-01-11 20:00:00,42.8125,135.4250016,234.60833280000003,2.4934896,103.0833328,20919.0,59.9409911,0.8656102000000001,0
2021-01-11 20:10:00,42.8125,135.6166656,234.9833344,2.5390628000000004,104.4916672,21243.2,59.9381814,0.8651785000000001,0
2021-01-11 20:20:00,42.8125,136.16666559999996,235.9166656,2.5358076,98.3333328,20888.0,59.9438008,0.8515381000000002,0
2021-01-11 20:30:00,42.625,136.9083312,237.1333328,2.4316409,86.14166639999999,19886.4,59.9344412,0.8257893,0
2021-01-11 20:40:00,42.8125,137.17500160000003,237.6833344,2.5195316999999995,84.3333336,19715.5,59.93350939999999,0.8218931999999999,0
2021-01-11 20:50:00,42.125,136.8583328,237.0666672,2.4609379,84.2833328,19581.8,59.9391317,0.8230103,0
2021-01-11 21:00:00,41.9375,137.22500320000003,237.7333344,2.5325526,80.05833279999999,19793.4,59.94753860000001,0.7959452,0
2021-01-11 21:10:00,41.5,136.5416656,236.4916656,2.5911462,82.43333199999998,19310.5,59.93163589999999,0.8188397999999999,0
2021-01-11 21:20:00,40.875,136.2,235.91666559999996,2.4576828,84.4,19408.8,59.9353781,0.8250926,0
2021-01-11 21:30:00,41.0,135.9083344,235.441664,2.5358078,85.1833336,18484.0,59.92133889999999,0.8461502999999999,0
2021-01-11 21:40:00,40.9375,135.7333328,235.1249968,2.5618494000000003,84.0583328,18161.1,59.9363163,0.8472377999999999,0
2021-01-11 21:50:00,40.75,135.8583328,235.3083328,2.4707035,84.4666672,18403.2,59.90731830000001,0.8453958,0
2021-01-11 22:00:00,40.3125,135.8666672,235.3333328,2.5423181999999995,85.3083336,18421.1,59.9250856,0.8460708999999997,0
2021-01-11 22:10:00,39.6875,135.89999999999998,235.4333328,2.5325525,82.39166559999998,18430.2,59.9222763,0.8343666000000001,0
2021-01-11 22:20:00,40.0,135.80833439999998,235.19166720000004,2.5227868,81.9416656,18314.6,59.9166706,0.8346895,0
2021-01-11 22:30:00,39.5625,135.7833328,235.2166688,2.5585941,81.85,18347.9,59.9204078,0.833592,0
2021-01-11 22:40:00,39.4375,135.4666656,234.675,2.6302086,82.50833279999999,18419.7,59.91479519999999,0.8352436000000001,0
2021-01-11 22:50:00,39.25,135.04166880000002,233.8666656,2.5748702000000003,84.5833336,18206.8,59.911056,0.8466119000000001,0
2021-01-11 23:00:00,39.125,135.2416672,234.2083328,2.5846357,83.0250008,17816.3,59.89797560000001,0.8475424,0
2021-01-11 23:10:00,38.875,135.1916656,234.1583328,2.26888,77.83333440000001,17855.8,59.8942416,0.8215284,0
2021-01-11 23:20:00,38.625,134.9833328,233.8166656,2.3242187,83.4666664,17930.7,59.91760559999999,0.8465318,0
2021-01-11 23:30:00,38.625,135.4249984,234.5416656,2.4772135000000004,82.1416656,18142.1,59.91759699999999,0.8381478999999998,0
2021-01-11 23:40:00,38.5625,135.7583328,235.125,2.4479170000000003,80.33333440000001,18197.0,59.92322029999999,0.8305837,0
2021-01-11 23:50:00,37.9375,136.14166559999998,235.8583312,2.467448,81.7166664,18610.4,59.9166714,0.8289802,0
2021-01-12 00:00:00,38.1875,136.5833328,236.5833328,2.4348961,82.6333336,18865.0,59.90265419999999,0.8290287,0
2021-01-12 00:10:00,38.0625,136.35,236.2,2.4479171,82.4583336,18014.2,59.90172789999999,0.842803,0
2021-01-12 00:20:00,37.875,136.5916672,236.6083312,2.6171878,82.0416672,17272.1,59.8979832,0.8570841,0
2021-01-12 00:30:00,37.875,136.7750016,236.89999840000004,2.6334638000000004,82.6583344,17351.8,59.90545820000001,0.8583843000000002,0
2021-01-12 00:40:00,37.5,136.9583312,237.2499984,2.604167,83.05,18069.5,59.9138634,0.8476236,0
2021-01-12 00:50:00,37.5,135.9750016,235.5833344,2.5455732,83.04999919999999,17872.6,59.9260202,0.849007,0
2021-01-12 01:00:00,37.625,135.23333440000002,234.2583328,2.4251304,80.675,17524.4,59.92133949999999,0.8442358999999999,0
2021-01-12 01:10:00,37.375,135.0166672,233.9,2.3372397,80.575,17305.0,59.93350349999999,0.8468151,0
2021-01-12 01:20:00,37.375,134.9,233.675,2.405599,74.9583328,17454.7,59.9213442,0.8145504999999998,0
2021-01-12 01:30:00,37.1875,134.8583312,233.5916656,2.3795571000000004,80.50833440000001,17569.0,59.918547,0.8404551999999998,0
